seed,epoch,learning_rate,train_cross_entropy,validation_cross_entropy,validation_mean_iou,validation_pixel_accuracy,validation_mean_accuracy
0,27,0.01,0.5416603235403696,1.4176519718170166,0.2582280161669487,0.6514813257334183,0.35697601379025373
0,28,0.01,0.5165880920886994,1.4466595978736878,0.27079629289701385,0.6406340282206633,0.3842646441873327
0,29,0.01,0.4882382629712423,1.4508054938316346,0.25250601419015756,0.6455288584183674,0.3556623085211437
0,30,0.01,0.48450892488161723,1.4507086625099181,0.26292467254810564,0.6287882254464285,0.394586337758222
0,31,0.01,0.44735513265927634,1.5595943107604981,0.2647631433869588,0.6485225207270409,0.3687238631115366
0,32,0.01,0.4399394195079803,1.4763394808769226,0.2660938209906496,0.6480075135522959,0.3863887677763693
0,33,0.01,0.425433923125267,1.5233221688270568,0.25389472341856456,0.6210512794961734,0.38773852114482993
0,34,0.01,0.39964932183424634,1.6747227029800416,0.25029155577169027,0.6468304767219388,0.35310627082627505
0,35,0.01,0.3997253338098526,1.5822889246940612,0.25382425160739713,0.6383263711734694,0.3558003123126809
0,36,0.01,0.3799871875047684,1.6493131322860717,0.24564829032392438,0.6292461535395408,0.3531519670552615
0,37,0.01,0.3722680538892746,1.615495581626892,0.2549798401556971,0.6234758450255102,0.37293783400393005
0,38,0.01,0.37527436113357543,1.7777673621177674,0.25211921403899423,0.649506517059949,0.36193778343419913
0,39,0.01,0.3621312945683797,1.6488365902900697,0.2507379275407976,0.6363163663903061,0.3517357860343151
0,40,0.01,0.33682994238535563,1.792724627971649,0.2499540420947608,0.6418437699298469,0.3447670542684308
0,41,0.01,0.3327517386674881,1.7360734133720397,0.2621503362224217,0.6452012316645408,0.37318267600598143
0,42,0.01,0.3305930943489075,1.7109793543815612,0.24501914003156994,0.6379668566645408,0.3475050863996986
0,43,0.01,0.3253150586684545,1.7238025984764098,0.25139316226572433,0.6290196707589286,0.3783236215373512
0,44,0.01,0.3164670374790827,1.725937132358551,0.25312164208100796,0.6237236726721939,0.3724883478669637
0,45,0.01,0.3226959640185038,1.764411686897278,0.2536340989481631,0.6284639668367347,0.36990279341714805
0,46,0.01,0.2942396895488103,1.828741107940674,0.25087075998189196,0.6240910395408164,0.36146010962653763
0,47,0.01,0.2954405771891276,2.0275606780052184,0.2439751315365894,0.647493821747449,0.346357196727844
0,48,0.01,0.29376183219750723,1.75597731590271,0.260611682914977,0.637426737882653,0.365457604811853
0,49,0.01,0.29608560105164844,1.8201164050102234,0.2582636978049546,0.6394712013711734,0.37347532491142654
0,50,0.01,0.28597293905417126,1.8304153084754944,0.25922690364020795,0.6352887037627551,0.3772139980754651
1,1,0.01,1.5069847710927327,1.1905430364608764,0.19983046441264693,0.6210230189732143,0.30661585620159415
1,2,0.01,1.371180283387502,1.1145170736312866,0.21357724841729367,0.6403560267857142,0.3043763307103718
1,3,0.01,1.3111629562377929,1.1151115036010741,0.22955088837768595,0.6418750996492347,0.33002027598913103
1,4,0.01,1.2617064781188965,1.1034021220207215,0.23498837749289878,0.6311230269451531,0.36106591245118025
1,5,0.01,1.2294628732999167,1.0623663749694825,0.24193913813884244,0.6508365353954082,0.3509818813070175
1,6,0.01,1.2113738336563111,1.055957163333893,0.2578160111047508,0.6554410076530612,0.36238003158857673
1,7,0.01,1.185849509080251,1.0260638499259949,0.2552258237461413,0.658570950255102,0.3582438624187545
1,8,0.01,1.1534085542360941,1.0186071395874023,0.27237681511139106,0.6634391541772959,0.3770891276225294
1,9,0.01,1.129628915945689,1.0544538106918335,0.27808347536498346,0.6430017338966837,0.43380149553933905
1,10,0.01,1.1063269743919373,1.0084437942504882,0.2943397354867924,0.6666981026785714,0.41236647863340437
1,11,0.01,1.082962787469228,0.9950786442756653,0.28486297285260226,0.6671821388711735,0.41230958296810777
1,12,0.01,1.0658134636878966,1.0312124996185303,0.26562726983270707,0.6615299944196429,0.37375398116557046
1,13,0.01,1.0345257019996643,1.0304893565177917,0.2896252054864468,0.6572390186543368,0.4365455712937977
1,14,0.01,1.0029225982030232,1.0479159345626832,0.2679371329314842,0.6586573860012755,0.3768614488217086
1,15,0.01,0.9877244437535604,1.064580692768097,0.27067460429779394,0.6550256297831633,0.4028919535821084
1,16,0.01,0.9432725427945455,1.0834813070297242,0.2777818623540661,0.6506270926339286,0.4126614980977094
1,17,0.01,0.9114901707967122,1.1392451272010804,0.2587664465862513,0.6562470105229592,0.3561549512570784
1,18,0.01,0.8695550357500712,1.1477885470390319,0.26291343464040196,0.6339552973533163,0.38253618581290677
1,19,0.01,0.8362155523300171,1.1444785284996033,0.2543247510199199,0.6584708027742346,0.3613888626923371
1,20,0.01,0.8008479262987772,1.153780471801758,0.2768212142047482,0.6468410594706633,0.4082820388061809
1,21,0.01,0.757486244837443,1.1768080272674561,0.25926373476167,0.6605532126913265,0.3607061599510212
1,22,0.01,0.7182491714159648,1.1836178975105285,0.26238252548244084,0.6395828683035715,0.38797462992245163
1,23,0.01,0.678495498418808,1.2112449126243592,0.2625221549436806,0.6521683673469387,0.37273117037421255
1,24,0.01,0.6469163107872009,1.284052062034607,0.2591349643728068,0.6412067920918367,0.3764465015388724
1,25,0.01,0.6180917766094208,1.311923686027527,0.2700908348280442,0.6485341198979592,0.3975753148742907
1,26,0.01,0.582857450167338,1.314543599128723,0.26960640176204675,0.6301158522002551,0.3999980100677566
1,27,0.01,0.5487938849925995,1.3626716270446777,0.26182734765033827,0.6278347217793367,0.3758389459407259
1,28,0.01,0.5322119469642639,1.4108935194015504,0.25742252560211976,0.626196607940051,0.38576108361349426
1,29,0.01,0.5099439455668131,1.4584708766937255,0.252503408310525,0.6336968470982143,0.3707291598172001
1,30,0.01,0.5065993016958237,1.4069706497192382,0.2632015542049366,0.6455133529974489,0.37993761087500283
1,31,0.01,0.4582280320326487,1.4472857909202577,0.2580104656396275,0.6132984693877551,0.38127873087184827
1,32,0.01,0.4437556309700012,1.519745081424713,0.25240951973484893,0.6244109335140307,0.3814590212226616
1,33,0.01,0.42802365628878275,1.6333928551673889,0.24450894807168982,0.6413722098214286,0.34575969881569346
1,34,0.01,0.4166432017485301,1.621328830242157,0.25830711738889833,0.6373504464285714,0.3721538220522965
1,35,0.01,0.40225927146275836,1.5436277198791504,0.25615950295587986,0.6368822743941327,0.36021709330095014
1,36,0.01,0.38766284958521524,1.7494454288482666,0.241535361952569,0.645175103635204,0.3477149726523844
1,37,0.01,0.37162798090775806,1.6729384894371033,0.2553795192129933,0.6427617984693877,0.3601860493417333
1,38,0.01,0.3628280682563782,1.6651512894630431,0.2538369878999309,0.6264216757015306,0.363986920382079
1,39,0.01,0.3547002679109573,1.6832592043876649,0.2532961454314818,0.6306307796556122,0.36998852227852536
1,40,0.01,0.35139214754104614,1.6646575899124145,0.2546760157187884,0.6366069036989795,0.38237104183505605
1,41,0.01,0.333810733517011,1.7162630333900453,0.24744007747788413,0.6272735172193877,0.34823260795265015
1,42,0.01,0.33212290290991464,1.7559751901626588,0.25699993976076974,0.635578423947704,0.362718010264885
1,43,0.01,0.33842941029866536,1.779265139579773,0.25788551470466387,0.643487663424745,0.36334314123775885
1,44,0.01,0.3135171195268631,1.7698140416145325,0.26118323375789476,0.6383962850765306,0.3671677401354575
1,45,0.01,0.32112341741720835,1.8176414937973022,0.2545977516208019,0.6368174625318878,0.3599617192201134
1,46,0.01,0.30342551724116007,1.6888360714912414,0.2615078876593327,0.6408956074617347,0.3790058401775589
1,47,0.01,0.3008040133317312,1.7012787137031555,0.260131137261432,0.6330115194515306,0.3813381656573072
1,48,0.01,0.2982117306391398,1.851488657951355,0.25604242502790187,0.6443289620535714,0.3553359454260942
1,49,0.01,0.2846487549146016,1.8753363432884216,0.24886555597898696,0.6423939333545918,0.3497146255256234
1,50,0.01,0.28012880965073905,1.874486824989319,0.24793366494225716,0.6401066246811224,0.3427608567536503
2,1,0.01,1.51260258658727,1.1958136291503907,0.19224607642148103,0.6145265266262755,0.3038177430668234
2,2,0.01,1.3538083221117656,1.1392542405128478,0.2157648990312211,0.6216493144132653,0.32469246391578976
2,3,0.01,1.2955564192136129,1.1677378211021423,0.1915617551178179,0.633298489317602,0.27716680941299093
2,4,0.01,1.258300360838572,1.1460531134605407,0.26283255174220893,0.6180316087372449,0.4133269171410098
2,5,0.01,1.232958628018697,1.07105482006073,0.24303731870094972,0.6513534359056122,0.3582240277029918
2,6,0.01,1.200945219039917,1.04634374833107,0.2555193044405631,0.6460119579081632,0.36200954191374957
2,7,0.01,1.1794618282318114,1.0683426470756532,0.2645021550487382,0.6397948421556122,0.4120679248808818
2,8,0.01,1.1567769209543863,1.0045472502708435,0.2868770717146086,0.6647821468431122,0.39213233272128123
2,9,0.01,1.1213387544949849,1.0389348130226135,0.27979690903787713,0.6589934630102041,0.41134004374301913
2,10,0.01,1.1076647362709044,1.0335130367279053,0.2683229829209612,0.6604180683992347,0.379468584564861
2,11,0.01,1.0990808788935345,0.998939088344574,0.27700881482718287,0.6716627869897959,0.3846958873061279
2,12,0.01,1.0519152727127075,1.067248779296875,0.26675482705315445,0.6530514987244898,0.36610231207642097
2,13,0.01,1.0346494490305582,1.0215587277412415,0.2895715762569983,0.6662929288903061,0.4239969953241123
2,14,0.01,1.0143511972427368,1.0139894180297853,0.2944274162521817,0.6742987683354592,0.40116428660467907
2,15,0.01,0.9800997858047485,1.0388130705356597,0.2811347579376939,0.6601672911352041,0.39781502746775743
2,16,0.01,0.9487150766054789,1.1014756722450256,0.2925791963317878,0.6477143853635204,0.42431846065557616
2,17,0.01,0.9149914345741272,1.1102915267944335,0.25710081189198536,0.6619543805803572,0.3502793644543155
2,18,0.01,0.8685736931165059,1.1691712946891786,0.25819378949518706,0.6395014548788265,0.4003876507647937
2,19,0.01,0.8406353125572205,1.1764760432243346,0.25761545763230737,0.6370777662627551,0.39471996475066234
2,20,0.01,0.795795316139857,1.1501870126724243,0.268052789428675,0.6410522161989796,0.3973567419051121
2,21,0.01,0.7546338051954905,1.1938773441314696,0.2641261069462086,0.6415492665816327,0.3845129839613302
2,22,0.01,0.7172498203913371,1.1910250220298768,0.27876647626836026,0.6382225366709183,0.4049144465812957
2,23,0.01,0.6744645396868388,1.2563866028785706,0.26496491829181407,0.6395621412627551,0.39989327882099823
2,24,0.01,0.6556219166914622,1.2699691891670226,0.26575344387454203,0.6302543845663265,0.3770477782308336
2,25,0.01,0.6087883426348368,1.3303056387901306,0.2636043109580042,0.6366892139668368,0.3714482044507899
2,26,0.01,0.592894185702006,1.4106195244789124,0.25649139965901474,0.6124419244260204,0.40125285331224403
2,27,0.01,0.5535903209050497,1.4164085636138917,0.24186108151302674,0.6356833147321429,0.3472982669639263
2,28,0.01,0.5266961538791657,1.391137149333954,0.2607134501365127,0.6459045360331632,0.3657084210371894
2,29,0.01,0.5031456675926844,1.5793616786003113,0.2619427436617917,0.6466830157844388,0.3791984989143794
2,30,0.01,0.4833040911356608,1.4489465551376344,0.26652195238401777,0.6481832350127551,0.38454081490166825
2,31,0.01,0.4642518865267436,1.4840182042121888,0.2577643137191944,0.6212790975765307,0.3774814601204124
2,32,0.01,0.45591604510943096,1.4586332392692567,0.2465677962290361,0.6342351124043367,0.3429470274927892
2,33,0.01,0.4224330844481786,1.4939500274658204,0.2640169159799465,0.6529134446747449,0.36962158775035564
2,34,0.01,0.4141163465976715,1.5393377017974854,0.25536509983098976,0.6396937380420918,0.3561627909387063
2,35,0.01,0.404229941924413,1.6323910808563233,0.25632710198863845,0.6439815449617347,0.3535323816843515
2,36,0.01,0.38934333900610607,1.5819668116569519,0.2610312842619934,0.6275613639987245,0.3734463774868855
2,37,0.01,0.3772636361519496,1.6289757528305053,0.25592131218029557,0.6312598254145408,0.38120441926367976
2,38,0.01,0.3694582957426707,1.5904297847747804,0.25549965036037325,0.6376405054209183,0.36192448197247107
2,39,0.01,0.3432785798708598,1.7853699731826782,0.2404145100875545,0.6349090999681123,0.3338066927724719
2,40,0.01,0.34700398302078245,1.837817370891571,0.2576309798556323,0.6410277423469388,0.37442349779734957
2,41,0.01,0.3436080998579661,1.7547756819725036,0.2390754251898604,0.6293986367984694,0.3343592608479373
2,42,0.01,0.3282157697280248,1.8022552342414857,0.2525277064160579,0.6487257254464286,0.3602446112258793
2,43,0.01,0.32670698515574137,1.7418586387634278,0.2587870605194325,0.6485393415178572,0.35710165996434784
2,44,0.01,0.31763960842291517,1.763442934513092,0.2606840657176995,0.6348644969706633,0.37780345910588214
2,45,0.01,0.31545823510487875,1.746357053756714,0.252041386374924,0.6370656688456633,0.36014546077686466
2,46,0.01,0.3097146381934484,1.7207905941009523,0.26548936595946626,0.6325350366709184,0.39228632344460457
2,47,0.01,0.2945402809381485,1.8291728200912476,0.25485126421593407,0.6427541055484693,0.35558602007476814
2,48,0.01,0.2877456226746241,1.9010164484977723,0.25874088747538615,0.6457878069196429,0.3710929906010766
2,49,0.01,0.2920172887643178,1.8103221044540405,0.249559196730617,0.5977800342793367,0.37541860179269737
2,50,0.01,0.28386385027567546,1.7702778215408326,0.25563119710705484,0.6311979631696428,0.35933200002114596
3,1,0.01,1.5087067901293436,1.1751589579582213,0.171425328796213,0.6226346261160715,0.2732765504924087
3,2,0.01,1.3531461987495423,1.1230920395851136,0.1833018901910428,0.6282927495216837,0.27071617554560157
3,3,0.01,1.3083229414621989,1.100320360183716,0.21730589551636487,0.6410866549744898,0.3034741712319944
3,4,0.01,1.2665080682436625,1.077829411506653,0.24609512773900488,0.6480884685905612,0.3715732310572995
3,5,0.01,1.2282947990099589,1.033155164718628,0.28113499970728295,0.6596915258290816,0.41217685285681005
3,6,0.01,1.2050919206937154,1.0618047747612,0.2659661492507253,0.6522846580038265,0.3989152421222869
3,7,0.01,1.182274937470754,1.0526451992988586,0.27215623682552603,0.6466349649234694,0.41500021778267826
3,8,0.01,1.1551219933827719,1.1089327144622803,0.2513498606037631,0.6365252511160714,0.39182873641978916
3,9,0.01,1.1334010734558106,1.0348734216690063,0.29413564924900887,0.6597466318558673,0.42403586846621943
3,10,0.01,1.10698197778066,1.0634089584350586,0.2501504953474434,0.6531221500318878,0.368286267792795
3,11,0.01,1.0882728918393454,1.0174171395301819,0.27642657325361125,0.670665357940051,0.3949377929781623
3,12,0.01,1.0513512875239055,0.9954835572242737,0.28113887227024115,0.6740231385522959,0.37911419785178907
3,13,0.01,1.0356907410621643,1.1228724498748779,0.2425705150368212,0.6602990672831632,0.326755579812697
3,14,0.01,1.001914638678233,1.0638515572547913,0.2690489871210515,0.6518181800063776,0.38216624952824485
3,15,0.01,0.9633730144500733,1.0951658086776734,0.272932049850251,0.6434479432397959,0.3953372777459282
3,16,0.01,0.933481126944224,1.0948455107212067,0.2750888180249319,0.6428070192920918,0.40640852998648275
3,17,0.01,0.8902926402886708,1.0744113047122956,0.28307695287423645,0.653501295440051,0.4194431796881493
3,18,0.01,0.8554540098508199,1.1516924042701722,0.27065199861225725,0.6361727319834184,0.388992514530704
3,19,0.01,0.8254948802789053,1.1841490087509154,0.26047694189297044,0.6362933872767857,0.3924934499159287
3,20,0.01,0.78436922899882,1.191040858745575,0.26258310702262677,0.6418272480867347,0.3913848664081824
3,21,0.01,0.7415301679770152,1.1927857437133789,0.26968211735235226,0.6237534080038265,0.4326350720723237
3,22,0.01,0.6910934590498606,1.243184826374054,0.274493374530345,0.6385013950892857,0.4070302759222928
3,23,0.01,0.6577637154261271,1.2761732068061828,0.26334825168450143,0.6392591278698979,0.3810555986226115
3,24,0.01,0.6310978364944458,1.340030158519745,0.2541619523408049,0.6353573820153061,0.39243180218228113
3,25,0.01,0.5965820840994517,1.3154852643013,0.26924369463128917,0.6428845862563776,0.3861929318397613
3,26,0.01,0.5639379375775655,1.3521407947540283,0.26231407513553606,0.6365792410714286,0.3826478206226168
3,27,0.01,0.530376393477122,1.4371384778022767,0.25884906922248196,0.6236378348214285,0.3779204005038336
3,28,0.01,0.5165947431723277,1.4460558214187622,0.2636383059104025,0.6258881337691327,0.39880982013395994
3,29,0.01,0.4914934604167938,1.4332217946052552,0.2531982791536902,0.625537767059949,0.38468809259094056
3,30,0.01,0.4665262621243795,1.614012899875641,0.2514862364714102,0.624256198182398,0.36314848132444844
3,31,0.01,0.4721889753341675,1.6137986392974855,0.23926932453152744,0.645099928252551,0.33328705309843865
3,32,0.01,0.4276650094985962,1.5703122448921203,0.2558811105404408,0.6485917370854591,0.35010036441583664
3,33,0.01,0.4130364671548208,1.5215297961235046,0.2597909796523302,0.630572943239796,0.39172342839757285
3,34,0.01,0.3963271311124166,1.614868013381958,0.25871327256494403,0.633039082429847,0.3722128450078593
3,35,0.01,0.38142023253440854,1.7032913451194762,0.24626709561033056,0.6186384526466837,0.37289471177410044
3,36,0.01,0.3928244998852412,1.609267096042633,0.25142083859319136,0.6141665935905612,0.38336851258429194
3,37,0.01,0.3902738505999247,1.6697644114494323,0.2525011664531433,0.6442637316645408,0.3555473454416621
3,38,0.01,0.3575905387798945,1.7230279188156128,0.26317774025877827,0.6432761878188775,0.3713157078772005
3,39,0.01,0.34943737173080447,1.6857561831474304,0.26152430841301655,0.6364852319834183,0.3774229749741133
3,40,0.01,0.3319704580704371,1.805298632144928,0.2518141448468808,0.6319525071747449,0.3539475238686888
3,41,0.01,0.329948073387146,1.7597305793762208,0.2591969680766912,0.6431476403061225,0.3650930285105257
3,42,0.01,0.3255113264322281,1.7910550570487975,0.257298454825429,0.6459477439413265,0.3618534178267846
3,43,0.01,0.31550787059466046,1.6568839740753174,0.25963867241165517,0.6314095782844388,0.37819913329557264
3,44,0.01,0.3194709827899933,1.6462449016571046,0.2601847190905566,0.6313234614158163,0.3823510989404249
3,45,0.01,0.3095086881717046,1.728150426864624,0.26099282423774756,0.6387557397959184,0.3744004559952828
3,46,0.01,0.2934687985976537,1.9091062674522399,0.24784578703007415,0.634716796875,0.3585784150695339
3,47,0.01,0.28298670128981274,1.7611502418518066,0.26351047266995364,0.6346766183035715,0.38475895614220973
3,48,0.01,0.3033012320995331,1.8788985476493836,0.2539491799019039,0.6391656568877551,0.35288158586048
3,49,0.01,0.28753718849023185,1.8585150332450866,0.2542950235739748,0.6412117147640306,0.35713944422052085
3,50,0.01,0.2787074733575185,1.9452908244132996,0.25409636363051574,0.6461345065369898,0.3588935147225096
4,1,0.01,1.5150172063509624,1.1534456810951232,0.17864561394087158,0.6327925900829081,0.25914865003268667
4,2,0.01,1.3561082372665405,1.1322773842811584,0.22485081135527576,0.6275732222576531,0.3429801081905743
4,3,0.01,1.311485880533854,1.0561488356590272,0.24415298913225122,0.6565457589285715,0.3522641631978088
4,4,0.01,1.2641302704811097,1.098598819255829,0.24861840213327402,0.6356740473533163,0.3902507366312512
4,5,0.01,1.2369617120424907,1.0699222450256347,0.2731137002920824,0.6467238321109694,0.4184412463033268
4,6,0.01,1.1985386703809102,1.0510787472724914,0.26997913067337215,0.652037109375,0.41446682045297134
4,7,0.01,1.1771021358172098,1.0672901096343994,0.2764652614683141,0.6459396524234694,0.396969730039446
4,8,0.01,1.1579862836201986,1.0378928079605103,0.2645976808950471,0.6621645607461735,0.37876935327958366
4,9,0.01,1.1300228815078734,0.9996356129646301,0.2782071208440055,0.6698630819515307,0.40270453314681304
4,10,0.01,1.1087122936248779,1.0335453882217407,0.2688314924009396,0.6657767458545918,0.3768273222632303
4,11,0.01,1.0900019812583923,1.0706455950737,0.2752526229329568,0.6364237484056122,0.41563193504407836
4,12,0.01,1.0565135310490925,1.0784384217262268,0.2756335873144603,0.6394140425701531,0.4258735124766731
4,13,0.01,1.0480807965596517,1.0515254769325257,0.29105343840120046,0.6595485491071429,0.4337279118210807
4,14,0.01,1.00760129849116,1.1083538880348205,0.27579154166933006,0.6337159398915816,0.43920342380359906
4,15,0.01,0.9808225962320963,1.0783895697593688,0.2835873535680243,0.6501339285714286,0.4262326443137788
4,16,0.01,0.9541597983837128,1.0889450674057006,0.2683382630224461,0.6483351602359694,0.40180028950128915
4,17,0.01,0.9107163235346476,1.075624604701996,0.2701678388267327,0.6611378348214285,0.39877068673402505
4,18,0.01,0.8762922854423523,1.0883266353607177,0.2761243237387262,0.6654842753507653,0.3873241853972581
4,19,0.01,0.8361353341738383,1.1604281644821166,0.2638915184329102,0.6344226522640306,0.4059018482315957
4,20,0.01,0.8015815602143606,1.1366026654243468,0.27754590857284134,0.6432190290178571,0.4006500363477653
4,21,0.01,0.7599462598164877,1.1628776998519899,0.2706037825843293,0.6542069515306123,0.3839356407233482
4,22,0.01,0.7184670600096384,1.179221386909485,0.276434767144318,0.6457280373086735,0.4093099926860603
4,23,0.01,0.6924144041538238,1.1889594430923462,0.27695591508304596,0.6563141741071429,0.4042951408384673
4,24,0.01,0.6582064029375712,1.240593162536621,0.2737517271240632,0.6482924505739796,0.3849834077096262
4,25,0.01,0.6276616798241933,1.2925055537223815,0.2737195855954545,0.6496782924107143,0.4105577602537986
4,26,0.01,0.5785562643210094,1.363755714416504,0.2593621164036771,0.6427064532844388,0.36103245659341987
4,27,0.01,0.5601837041378022,1.341598343849182,0.26009810256883126,0.6395910993303572,0.391943375204984
4,28,0.01,0.5197140662670136,1.4756771144866943,0.25969205179538635,0.648948222257653,0.3710451336554935
4,29,0.01,0.5004401027758916,1.3929943909645082,0.2669713458295517,0.6425899633290816,0.3894162631674265
4,30,0.01,0.4768846173286438,1.5496729602813721,0.24993477060626884,0.6383074776785714,0.3567089684332084
4,31,0.01,0.4629982118209203,1.472555338382721,0.2475442355200502,0.6349506935586735,0.3617790135384896
4,32,0.01,0.4453420177698135,1.490363823890686,0.266337228141804,0.6460764309630102,0.39176115580898296
4,33,0.01,0.42874838372071583,1.591326780319214,0.25707144456478825,0.6507912149234694,0.3626728062837559
4,34,0.01,0.40352262278397877,1.518602002620697,0.26403006977712096,0.6441162906568878,0.3722986634915626
4,35,0.01,0.3940247043768565,1.5470313453674316,0.2611573047032099,0.6388732262436224,0.3694201107615366
4,36,0.01,0.38584860956668854,1.6126934189796447,0.2640170038577973,0.6411657166772959,0.3859093301170581
4,37,0.01,0.3790326609611511,1.5999641098976136,0.257549295481919,0.6127213209502551,0.38198671669909484
4,38,0.01,0.37248425161838533,1.6095874028205872,0.26249650214460923,0.6387571348852041,0.383122821905885
4,39,0.01,0.34946159613132477,1.7878896007537841,0.25699643992410437,0.6527061742665816,0.3529029185971158
4,40,0.01,0.33813665688037875,1.6326668696403503,0.25911426762891615,0.6331777941645408,0.3750055244718471
4,41,0.01,0.33253072182337445,1.6726577291488647,0.2581908672545967,0.6444758450255103,0.3672475325125341
4,42,0.01,0.32564976131916046,1.8531988039016725,0.25118012460979505,0.6316222496811225,0.3743785042671665
4,43,0.01,0.32444194801648457,1.7638992295265197,0.24975285959132143,0.6342505181760204,0.3524252702748152
4,44,0.01,0.32360150674978894,1.7497031502723694,0.260562935788032,0.6343686623086735,0.39015154807183483
4,45,0.01,0.30786629033088686,1.7280310406684876,0.26085806994682054,0.6421676897321429,0.37105366924875294
4,46,0.01,0.31315331741174063,1.8687301516532897,0.24941100789432866,0.6485213647959184,0.35456318844652457
4,47,0.01,0.2837516566912333,1.762149471759796,0.26085108474973273,0.6476459462691326,0.3722707003861096
4,48,0.01,0.28806677627563476,1.8977133226394653,0.2542961887173548,0.6225079320790816,0.3686008227657732
4,49,0.01,0.2839656319618225,1.776803563594818,0.2483860384988593,0.6174939014668367,0.3818386657838998
4,50,0.01,0.29098825736840567,1.9578521265983582,0.2554115895474787,0.6387713249362245,0.37998587086326185
